,Time,USD exchange rate,EUR exchange rate
6546,7.0,5382.6527736783255,5197.496094773063
6547,8.0,5295.968639829409,5136.5086446769
6548,9.0,5212.4554671226015,5174.807123674122
6549,10.0,5136.089800450243,5050.4124754980385
6550,11.0,5455.863485917489,5165.551943350147
6551,12.0,5465.898965310151,5150.697431754725
6552,13.0,5312.341261228795,5074.94978326041
6553,14.0,5041.222622434779,4961.391046458831
6554,15.0,4726.7476274862665,4785.953785996401
6555,1.0,4600.0,4500.0
6556,2.0,4783.951900752895,4630.808312825061
6557,3.0,4984.528666533927,4665.424178343922
6558,4.0,4871.853189987351,4608.8822655898975
6559,5.0,5001.57430603264,4748.136432189561
6560,6.0,5102.021039996327,4816.049874145247
6561,7.0,5408.330307047954,5088.445817878547
6562,8.0,5226.175310777207,4997.590938299505
6563,9.0,5327.793826177376,5034.129108344165
6564,10.0,5451.423036367424,5065.321518816497
6565,11.0,5398.459430139743,5154.656988313995
6566,12.0,5767.212901963431,5439.900153641653
6567,13.0,5971.939444482005,5632.6440097688255
6568,14.0,6013.300124611586,5726.3786956157865
6569,15.0,5931.235591423051,5707.994471431039
6570,1.0,4600.0,4500.0
6571,2.0,4930.822555605238,4738.263761276591
6572,3.0,5188.379210200464,4972.715543954681
6573,4.0,5130.582711701911,5012.76161677183
6574,5.0,5225.45559633888,5208.616142688236
6575,6.0,5301.662505556952,5135.981978424665
6576,7.0,5255.6360908727875,5157.6561121264895
6577,8.0,5380.235397017679,5386.358402213621
6578,9.0,5396.186754714033,5456.449946220605
6579,10.0,5027.352786142293,5193.852495658652
6580,11.0,4836.278440307114,5064.213110567742
6581,12.0,4925.548066471645,5191.464671233946
6582,13.0,4569.633274628119,4841.462298084842
6583,14.0,4495.6473815625695,4746.090254474199
6584,15.0,4306.418582668371,4587.696766759886
6585,1.0,4600.0,4500.0
6586,2.0,4329.6776274763415,4306.7677220541
6587,3.0,4446.018355301307,4373.733717559228
6588,4.0,4630.843739795767,4615.640402622045
6589,5.0,4868.433449754086,4730.948345330479
6590,6.0,4874.397065452642,4735.738635558897
6591,7.0,4808.029532927179,4753.168580860233
6592,8.0,4922.0326579439,4763.108187386257
6593,9.0,5068.512011782591,4869.681546656918
6594,10.0,5068.925091260186,4871.138108316529
6595,11.0,5244.070069083807,5110.051648722295
6596,12.0,5167.370623568072,5164.009809054929
6597,13.0,4846.102949868112,4961.369895423384
6598,14.0,5032.363913168918,4983.262728236557
6599,15.0,5206.508597896937,5090.5318212387265
6600,1.0,4600.0,4500.0
6601,2.0,4830.025551768432,4760.242390025825
6602,3.0,4840.333973710518,4820.416249929953
6603,4.0,4475.319564870417,4518.505300317631
6604,5.0,4527.759825134242,4508.7186186147765
6605,6.0,4371.065057480573,4322.647817158082
6606,7.0,4118.606761209994,4185.153364839615
6607,8.0,4409.4177866934115,4375.410145642007
6608,9.0,4338.343008452131,4296.874773033907
6609,10.0,4179.951084140526,4133.312229819806
6610,11.0,4234.356932737186,4115.210377229036
6611,12.0,3995.545978851713,3861.7921116609077
6612,13.0,4006.6437953948785,3875.9229142798085
6613,14.0,4325.709289388449,4113.600023001486
6614,15.0,4460.1758278237185,4202.592907376321
6615,1.0,4600.0,4500.0
6616,2.0,4486.646943965256,4405.93839202794
6617,3.0,4200.45139389151,4028.7047589461713
6618,4.0,4067.579199103342,4038.482798010549
6619,5.0,3993.7099169145276,4042.4163090124744
6620,6.0,4168.176729653826,4230.343418908425
6621,7.0,4213.599525666969,4270.4265905558705
6622,8.0,4373.565333626628,4474.261983680631
6623,9.0,4032.9372856676505,4314.607943153711
6624,10.0,3901.836504913088,4226.692552168997
6625,11.0,3833.4995279621367,4047.38921070767
6626,12.0,3738.3735340044823,3903.099020394161
6627,13.0,3679.494624999225,3839.8751652951205
6628,14.0,3850.189362785537,3975.9851178424015
6629,15.0,3860.027077119033,3991.256798222452
6630,1.0,4600.0,4500.0
6631,2.0,4527.888199469765,4539.537513348089
6632,3.0,4471.355429342264,4342.427094365251
6633,4.0,4626.006867051936,4431.931960687287
6634,5.0,4766.055118274203,4498.56332003124
6635,6.0,4730.687568492059,4558.738150710477
6636,7.0,4651.248697337785,4493.860137323703
6637,8.0,4532.282834375358,4354.623215282564
6638,9.0,4628.7446435477,4339.606410302076
6639,10.0,4543.997909759512,4390.250063450294
6640,11.0,4381.806098886751,4243.843043739969
6641,12.0,4509.998294561311,4290.0320229780555
6642,13.0,4383.630475692448,4200.033951749171
6643,14.0,4683.710099755317,4453.6938476776395
6644,15.0,4392.756478720992,4286.198643944091
6645,1.0,4600.0,4500.0
6646,2.0,4808.221233927918,4701.597907564341
6647,3.0,4928.993214055036,4759.839149669826
6648,4.0,5107.239517259304,4789.550058340357
6649,5.0,5408.6192147028205,5053.21556007843
6650,6.0,5962.239229188621,5520.001501264142
6651,7.0,6068.095736338193,5651.709378660687
6652,8.0,6587.481056154767,6159.95045171341
6653,9.0,7065.654312210148,6555.988155389408
6654,10.0,7506.106692907322,6888.057258121907
6655,11.0,7790.290042823027,7082.603688020359
6656,12.0,7213.781287667726,6626.006281959329
6657,13.0,7198.642107700168,6647.764196342008
6658,14.0,7397.219042076678,6720.801370983897
6659,15.0,7874.880271264149,6942.135309276942
6660,1.0,4600.0,4500.0
6661,2.0,5020.305858599878,4770.603777309775
6662,3.0,5050.002891551522,4777.847032738709
6663,4.0,5054.148159634776,4686.65007904266
6664,5.0,4726.643787779429,4448.79922050744
6665,6.0,4704.856918002632,4447.250208569382
6666,7.0,4757.913916549102,4415.172020199459
6667,8.0,4948.220280705759,4598.104180253664
6668,9.0,4831.200599418665,4463.76183413614
6669,10.0,4939.8974212963485,4626.796357386193
6670,11.0,4550.483298460168,4385.098778073345
6671,12.0,4352.232529324136,4179.464957378377
6672,13.0,4488.313148067163,4319.500336055639
6673,14.0,4414.084237236868,4229.5880976720955
6674,15.0,4299.246903024538,4175.4477886646455
6675,1.0,4600.0,4500.0
6676,2.0,4661.444230749941,4557.293945287089
6677,3.0,4785.717144364279,4666.863312461488
6678,4.0,4892.634648433335,4661.40240557718
6679,5.0,4884.305472678624,4688.696585760834
6680,6.0,4869.8777364142725,4591.376153206311
6681,7.0,5316.655677191226,4922.110086554144
6682,8.0,5410.139911737718,5118.204215082897
6683,9.0,5553.410827623421,5306.663413957378
6684,10.0,5187.765818438463,5042.42085063265
6685,11.0,5089.635803884642,4956.112876952417
6686,12.0,5291.623540976379,5133.22143294813
6687,13.0,5466.00217246257,5214.073315536572
6688,14.0,5725.971703526977,5464.226996242549
6689,15.0,5846.669899706268,5664.714726297223
6690,1.0,4600.0,4500.0
6691,2.0,4553.169872038322,4483.164517051223
6692,3.0,4978.156079024041,4874.678517168538
6693,4.0,5088.032665245335,4873.5017226530135
6694,5.0,4788.433282723641,4692.525468885415
6695,6.0,4845.167551087816,4738.619561607936
6696,7.0,5116.481028215305,5026.423309324464
6697,8.0,4698.526222839185,4591.907302442932
6698,9.0,4930.6275206028195,4772.245681321602
6699,10.0,4919.265190498341,4733.80587484277
6700,11.0,5082.516959640812,4922.336786887492
6701,12.0,5012.868762202273,4903.8697284862965
6702,13.0,5058.679491736966,4919.979236500505
6703,14.0,5181.742941038442,4997.784204833756
6704,15.0,5526.547506123154,5366.258441038182
6705,1.0,4600.0,4500.0
6706,2.0,4519.318592130457,4416.573704688162
6707,3.0,4719.873262896923,4553.167445798672
6708,4.0,4554.1284689559525,4497.751020562048
6709,5.0,4842.69146335671,4814.01516075937
6710,6.0,4803.851540142524,4806.041673003619
6711,7.0,5250.038116154018,5154.588656540222
6712,8.0,5365.420786093859,5252.6143357053625
6713,9.0,5359.539407538073,5272.324523761537
6714,10.0,5426.1386657206995,5357.544386423939
6715,11.0,5346.148190077393,5204.969250264054
6716,12.0,5155.869253062235,5197.992174534006
6717,13.0,5268.220897026986,5209.666585869216
6718,14.0,5372.6269217161125,5308.1763446572795
6719,15.0,4886.395667628091,4857.107473309481
6720,1.0,4600.0,4500.0
6721,2.0,4509.735048075911,4344.005946436762
6722,3.0,4686.179532452589,4451.362829080144
6723,4.0,5065.45193262608,4853.813869690869
6724,5.0,5561.809724312456,5224.973694015437
6725,6.0,5180.829424159842,4944.601905084368
6726,7.0,4745.872335874778,4617.051732338028
6727,8.0,4873.371208871362,4630.782461244542
6728,9.0,4998.224006134007,4695.394036122767
6729,10.0,4786.3607593018905,4536.461186717826
6730,11.0,4898.795013726069,4639.259400373977
6731,12.0,4954.204612870124,4656.278647480557
6732,13.0,5042.002922793536,4729.682109860313
6733,14.0,4910.064113908439,4620.743426770014
6734,15.0,4934.468842041622,4581.36765962956
6735,1.0,4600.0,4500.0
6736,2.0,4662.559557032448,4504.855525774361
6737,3.0,4885.021939722452,4572.154842952029
6738,4.0,5153.862561839774,4763.595316324536
6739,5.0,5179.819468311123,4733.955464075164
6740,6.0,4983.729576291324,4594.302547841835
6741,7.0,4896.008882712767,4547.42774582638
6742,8.0,4605.977008549001,4236.255252885875
6743,9.0,4670.132567590704,4350.768986506042
6744,10.0,5079.091873506893,4607.198401573512
6745,11.0,5194.728615687343,4683.382780351578
6746,12.0,5118.977181445726,4734.8264745483075
6747,13.0,5108.619480221849,4675.982148368892
6748,14.0,5124.462813769984,4770.535255146882
6749,15.0,5466.7905448791225,5092.917680973259
6750,1.0,4600.0,4500.0
6751,2.0,4809.029598549911,4624.347252062472
6752,3.0,4983.205747781896,4804.442439037861
6753,4.0,4938.731146170952,4875.230376703043
6754,5.0,5012.028796547176,4911.789213393972
6755,6.0,5009.6155823166655,4907.795253255492
6756,7.0,5235.462496189287,5063.309106549275
6757,8.0,5148.225687245466,5006.951598207939
6758,9.0,4937.143541900819,4749.063502788361
6759,10.0,4849.156723256971,4745.60625887761
6760,11.0,4780.459921014679,4678.771027824629
6761,12.0,5048.676652624344,4977.6731453326465
6762,13.0,5209.442559126424,5066.123054373926
6763,14.0,5394.076246703645,5200.696864616312
6764,15.0,5700.46127515513,5424.404280208038
6765,1.0,4600.0,4500.0
6766,2.0,4988.449094946731,4789.148406700811
6767,3.0,5052.001119701633,5000.449762190762
6768,4.0,5232.7179576468825,5089.0492091865935
6769,5.0,5402.222915336204,5176.350604549934
6770,6.0,5430.671810893751,5193.56634444819
6771,7.0,5523.515147871947,5238.78748760451
6772,8.0,5791.325934883617,5542.161621639515
6773,9.0,5742.363844406706,5481.027189436026
6774,10.0,5625.667384241427,5428.467732615478
6775,11.0,5327.062609786675,5166.51534748413
6776,12.0,5095.479325351663,5114.104727325198
6777,13.0,5212.745458773907,5211.409140383743
6778,14.0,5427.970640636802,5338.751142956636
6779,15.0,5271.889451080714,5170.37188780707
6780,1.0,4600.0,4500.0
6781,2.0,4313.239510990553,4273.04631006298
6782,3.0,4505.927294806715,4493.018528359025
6783,4.0,4324.207265476581,4381.7465727682475
6784,5.0,4384.360909524476,4522.902273375513
6785,6.0,4545.890363687747,4459.238259257612
6786,7.0,4253.921161770819,4116.676539270751
6787,8.0,4301.070091565717,4069.945866580572
6788,9.0,4571.08851439472,4233.994735218185
6789,10.0,4567.02261736496,4217.288950933442
6790,11.0,4587.202167145034,4275.930030548944
6791,12.0,4710.57066613979,4553.0123302187585
6792,13.0,4516.882829114778,4399.068071457765
6793,14.0,4196.705117461593,4312.290433832337
6794,15.0,4473.346506200751,4548.487947332744
6795,1.0,4600.0,4500.0
6796,2.0,4940.158425173932,4723.479126523838
6797,3.0,5227.487017908759,4939.250997309507
6798,4.0,5383.410858100073,5090.976302214796
6799,5.0,5713.999525293425,5362.3153433442285
6800,6.0,6101.116877015638,5694.146910679922
6801,7.0,5861.164172181434,5484.302626529294
6802,8.0,5919.42175574897,5419.722923172446
6803,9.0,6415.098189774597,5819.647112831647
6804,10.0,6811.947368391622,6153.20914915443
6805,11.0,6526.406729302918,5853.596870817495
6806,12.0,6374.19564063362,5767.441219273057
6807,13.0,6565.0514596408475,5836.844532988183
6808,14.0,6588.643980513345,5851.1058235231485
6809,15.0,6780.660349530411,6167.4840859611695
6810,1.0,4600.0,4500.0
6811,2.0,4572.040705022123,4565.033121398286
6812,3.0,4578.4672094814105,4500.507525628489
6813,4.0,4682.179054635568,4593.441249920294
6814,5.0,4735.9031751225475,4712.625895359816
6815,6.0,4801.08111542345,4876.130149475434
6816,7.0,4686.82836474611,4792.393642879202
6817,8.0,4780.254368108011,4854.454290578468
6818,9.0,4826.40806316847,5065.835882840816
6819,10.0,4856.9917138808905,5072.11413513333
6820,11.0,4784.972947840302,5055.1005398064835
6821,12.0,5081.351536219957,5362.547682063936
6822,13.0,5230.344326784703,5491.328990762266
6823,14.0,5222.328338874659,5361.848484011911
6824,15.0,5481.259122198938,5579.225872959246
6825,1.0,4600.0,4500.0
6826,2.0,4566.895222309627,4461.276340929108
6827,3.0,4352.850060162086,4185.459682051028
6828,4.0,4315.79182723233,4057.463092789351
6829,5.0,4663.000403106511,4319.337745082451
6830,6.0,4857.9848443956935,4526.547347819293
6831,7.0,4889.810596985596,4598.699958073865
6832,8.0,5010.194802071708,4780.670473874277
6833,9.0,5119.400237032236,4906.938614575161
6834,10.0,4871.261558101687,4717.758380790235
6835,11.0,5035.342856019917,4914.828977449589
6836,12.0,4810.503634927012,4729.125931590544
6837,13.0,5103.503439799798,4922.659791365908
6838,14.0,5204.689109116227,5077.567656303831
6839,15.0,5373.064958153715,5264.924193576104
6840,1.0,4600.0,4500.0
6841,2.0,4389.047259555619,4447.588265464542
6842,3.0,4223.834577476157,4266.7039854071245
6843,4.0,3985.580596917926,3999.1978133075863
6844,5.0,4001.5623384956666,4055.0849810359177
6845,6.0,4172.904539238614,4234.096351951631
6846,7.0,4280.370051622037,4343.4544955402125
6847,8.0,4583.848298913995,4617.161559193497
6848,9.0,4636.3858257659385,4690.871658310963
6849,10.0,4616.07664868136,4582.299538813549
6850,11.0,4708.071674118649,4697.441568739992
6851,12.0,4901.9970038779675,4827.480008389926
6852,13.0,5136.570636429803,5098.991356725647
6853,14.0,5402.474663665057,5400.8064363109215
6854,15.0,5362.794831231544,5499.668232156917
6855,1.0,4600.0,4500.0
6856,2.0,4534.957258708109,4554.286353502248
6857,3.0,4511.601818805808,4604.774683322363
6858,4.0,4731.300550323983,4824.436698418222
6859,5.0,4719.811261130616,4959.582371334528
6860,6.0,4753.727399166596,5076.841563179351
6861,7.0,4868.729066283811,5100.962136749096
6862,8.0,5034.454337108234,5111.276508034723
6863,9.0,5257.64164283701,5386.9578677776035
6864,10.0,4972.185437843718,5170.883146806926
6865,11.0,4911.072843868649,5189.225886087111
6866,12.0,4957.476010702655,5200.834702072716
6867,13.0,5541.524764130107,5654.6722781492335
6868,14.0,5869.940221449605,5793.624267049116
6869,15.0,6274.448895156389,5994.216038813985
6870,1.0,4600.0,4500.0
6871,2.0,4452.64075212773,4379.6481928086705
6872,3.0,4406.025957215515,4419.79849929179
6873,4.0,4402.713912242152,4379.736785581359
6874,5.0,4596.344350272986,4596.644359063506
6875,6.0,4727.8983049311755,4503.475468682038
6876,7.0,4924.033154585002,4614.71917917091
6877,8.0,4774.848545446648,4404.511687444077
6878,9.0,4912.66473133322,4534.700488252831
6879,10.0,4975.173461556312,4634.5837440363075
6880,11.0,4528.159427301021,4327.44600981923
6881,12.0,4820.74804412597,4672.736463621583
6882,13.0,4855.636032719108,4779.861486248096
6883,14.0,5090.171769676855,5016.291851454058
6884,15.0,4925.879540085121,4850.915322486972
6885,1.0,4600.0,4500.0
6886,2.0,5008.588213037534,4853.121992989989
6887,3.0,4704.972125354731,4717.9732352240535
6888,4.0,4580.409637130813,4696.835100824781
6889,5.0,4719.688177581525,4803.849927122894
6890,6.0,5278.156078395075,5266.019702115974
6891,7.0,5064.403541457242,5085.498601813811
6892,8.0,5172.204902949404,5042.475027521034
6893,9.0,5116.744761402051,5028.915494043174
6894,10.0,5297.242779054166,5188.4460733241
6895,11.0,5411.594065073832,5230.178653334708
6896,12.0,5555.302479949545,5537.6886386430515
6897,13.0,5577.07849614802,5552.5475011761255
6898,14.0,5708.447371696363,5668.658431929369
6899,15.0,5970.957285729682,5809.211019603822
6900,1.0,4600.0,4500.0
6901,2.0,4923.731931122042,4811.311865396139
6902,3.0,5405.098655784377,5312.501109709339
6903,4.0,5340.475505556866,5282.491334226413
6904,5.0,5439.492432284782,5252.536018692645
6905,6.0,5528.404186252847,5266.623127786232
6906,7.0,6034.278097135657,5638.3547232106075
6907,8.0,5727.2089926151275,5411.1227776629
6908,9.0,5690.782166268368,5368.4925701507145
6909,10.0,5392.767346528009,5132.316320338047
6910,11.0,5736.8538375705675,5295.799166281365
6911,12.0,5909.90505049176,5567.957282145771
6912,13.0,5891.27682119196,5550.610500946664
6913,14.0,5761.226011507098,5427.649801664189
6914,15.0,5661.325809812265,5212.594820688382
6915,1.0,4600.0,4500.0
6916,2.0,4568.950303966227,4474.525550984866
6917,3.0,4864.443461222966,4685.533412349178
6918,4.0,4949.487215522584,4758.004130906763
6919,5.0,5038.371311804008,4905.181571597461
6920,6.0,5285.885443914548,5079.744232955326
6921,7.0,5329.455421502021,4999.527436340892
6922,8.0,5527.052086686362,5228.502470559405
6923,9.0,5324.410209474578,5071.824476551629
6924,10.0,5256.441495481111,5059.386720882825
6925,11.0,5136.125350893626,4850.855406025678
6926,12.0,5126.1394412661875,4849.140161108793
6927,13.0,4960.139997079752,4868.685114262804
6928,14.0,4758.961831152609,4621.686821734512
6929,15.0,5009.593987629927,4817.371494424675
6930,1.0,4600.0,4500.0
6931,2.0,4342.451539688556,4395.100240238554
6932,3.0,4298.7182147735575,4410.677695715451
6933,4.0,4224.538539287909,4401.095283530101
6934,5.0,4320.396047174535,4476.823246058555
6935,6.0,4137.853254715826,4411.526381656946
6936,7.0,3973.964451369605,4232.534428744153
6937,8.0,4235.070638647213,4296.824083888037
6938,9.0,4158.829653736396,4345.132894595419
6939,10.0,4279.356254725684,4542.390635438028
6940,11.0,3959.562411677074,4293.972869446846
6941,12.0,3995.081894561106,4399.514330723996
6942,13.0,4011.2494572205646,4564.852850874488
6943,14.0,4271.108000602552,4889.337352401317
6944,15.0,4109.437646618287,4674.072876656674
6945,1.0,4600.0,4500.0
6946,2.0,4901.090869793599,4767.942965020194
6947,3.0,4815.692442796507,4757.13773694103
6948,4.0,4789.592136104053,4822.980014346849
6949,5.0,5134.662398954393,5051.586055544063
6950,6.0,5591.12999494647,5510.670982907594
6951,7.0,5868.0215544484045,5692.549836584566
6952,8.0,6039.011018544395,5958.923684550052
6953,9.0,5994.619985191051,5744.182520012468
6954,10.0,6170.829873275214,5916.936249030595
6955,11.0,6048.395647391015,5858.084240083991
6956,12.0,6254.220853583537,6050.950075453431
6957,13.0,6788.074190369021,6542.051793383747
6958,14.0,6778.074915390234,6642.302668212817
6959,15.0,7273.220833365713,7186.367937139329
6960,1.0,4600.0,4500.0
6961,2.0,4368.762328350081,4349.799500553235
6962,3.0,4718.050769082796,4641.327553010196
6963,4.0,5019.807192563271,4849.66979977413
6964,5.0,4934.113323496533,4631.898340805559
6965,6.0,4993.679335108292,4744.286973446099
6966,7.0,4907.927012629224,4688.13943392206
6967,8.0,4529.115315336865,4464.456773571275
6968,9.0,4640.150371032584,4454.096544645265
6969,10.0,4879.940599146848,4667.081251708734
6970,11.0,4981.985435669389,4670.150119146849
6971,12.0,5140.486413599681,4688.798736040524
6972,13.0,5044.214503151656,4615.776008963192
6973,14.0,5237.725649884798,4844.518433947853
6974,15.0,4997.824671909618,4540.756776098365
6975,1.0,4600.0,4500.0
6976,2.0,4390.475981665602,4317.321133816992
6977,3.0,4410.577308400768,4296.987777378265
6978,4.0,4754.576611439667,4515.351721854842
6979,5.0,4902.390129701809,4541.678856400929
6980,6.0,4923.236761462288,4569.686077897257
6981,7.0,5179.946576785801,4862.201598662089
6982,8.0,5337.254100972372,4901.474460508418
6983,9.0,5790.756418717619,5211.483062154691
6984,10.0,5790.293295691164,5162.507749632962
6985,11.0,5651.445700947391,4965.350390085232
6986,12.0,5670.862315578088,5030.4270772666805
6987,13.0,5763.8223540631925,5093.916496835608
6988,14.0,5980.222262551984,5266.588346973847
6989,15.0,6125.119355291174,5443.897493064907
6990,1.0,4600.0,4500.0
6991,2.0,4893.391362729456,4811.038332894461
6992,3.0,5047.703393870983,4895.989534720286
6993,4.0,5196.438279100325,4884.595758962972
6994,5.0,5109.342836697261,4960.488151285029
6995,6.0,5087.618367066504,5033.295185785263
6996,7.0,5166.23964157605,5128.679643581239
6997,8.0,5128.006045859736,5161.439316347565
6998,9.0,5402.773793363537,5334.6889394777645
6999,10.0,5201.281901763937,5148.522139742249
7000,11.0,5250.914167745709,5157.9368530971515
7001,12.0,5532.574242504889,5472.837306430393
7002,13.0,5499.80613341675,5554.560816879357
7003,14.0,5099.679546095219,5348.986155244118
7004,15.0,4936.290837057419,5186.8236023518575
7005,1.0,4600.0,4500.0
7006,2.0,4185.605107281042,4140.371953216154
7007,3.0,4105.806324383166,4126.796452375423
7008,4.0,4082.8457095723006,4158.665043552889
7009,5.0,4198.450256592394,4301.1126490416045
7010,6.0,4299.999615407148,4357.317476078143
7011,7.0,4468.062922955599,4488.4184389788325
7012,8.0,4619.852964158254,4717.159926014379
7013,9.0,5054.144509790709,5105.581649579793
7014,10.0,4927.438193226947,4931.196916058273
7015,11.0,5125.802085852367,5082.075288772365
7016,12.0,4864.405297909335,4769.953966665913
7017,13.0,4913.398781553201,4857.26199116605
7018,14.0,5355.681341555636,5287.776719454579
7019,15.0,5121.582729407048,5146.294795919436
7020,1.0,4600.0,4500.0
7021,2.0,4690.448647881082,4610.050047280571
7022,3.0,4509.731012044226,4558.654446431727
7023,4.0,4598.801081760081,4780.113777504156
7024,5.0,4447.774369036083,4865.860485284056
7025,6.0,4421.570578821562,4791.825896551327
7026,7.0,4712.650485573195,5015.910744704209
7027,8.0,4394.716394270444,4638.248846127401
7028,9.0,4592.811326613339,4879.134225374023
7029,10.0,4637.2658294943,4841.566446842155
7030,11.0,4342.67277147548,4651.75439239176
7031,12.0,4463.474849429839,4778.894397754766
7032,13.0,4721.518962770151,4923.754909142143
7033,14.0,4627.182900056518,4939.1727202088
7034,15.0,4461.332487043191,4903.271116956653
7035,1.0,4600.0,4500.0
7036,2.0,4475.407753970394,4461.639629853387
7037,3.0,4532.3052323488355,4498.305037184126
7038,4.0,4566.246614489195,4537.6553376609
7039,5.0,4638.12114125819,4708.736047632487
7040,6.0,4682.1702695093145,4780.845698091167
7041,7.0,4736.47227886074,4879.786457542661
7042,8.0,4495.278444759773,4722.805113595393
7043,9.0,4250.24020804214,4565.287249851791
7044,10.0,4163.670877388728,4544.783828270506
7045,11.0,3957.3459918233884,4469.328664176185
7046,12.0,4194.101623104116,4674.040847091775
7047,13.0,4056.8785728610164,4560.095818575615
7048,14.0,3966.462561751915,4531.092504540075
7049,15.0,4009.6335569068438,4616.491203951403
7050,1.0,4600.0,4500.0
7051,2.0,4426.198929607344,4298.755772116873
7052,3.0,4522.089256247003,4445.913672765599
7053,4.0,4543.932370595464,4364.243635970789
7054,5.0,4526.649025813124,4470.985206530009
7055,6.0,4828.600301281412,4647.028136797869
7056,7.0,5267.8531089462185,4981.288636744983
7057,8.0,5262.451792386735,5034.858331037939
7058,9.0,5415.284018346934,5168.507921727025
7059,10.0,5189.186235635261,5040.581842996808
7060,11.0,5433.078351566778,5214.976757070042
7061,12.0,5800.6780845335325,5533.460350680325
7062,13.0,6046.717148471214,5747.5691855035875
7063,14.0,6159.20587815641,5675.682311742856
7064,15.0,6135.27425063077,5536.827813194706
7065,1.0,4600.0,4500.0
7066,2.0,4632.446637530146,4603.877574205437
7067,3.0,4976.741178163932,4900.2713620775385
7068,4.0,4802.26876714399,4762.367995105283
7069,5.0,4519.639307937044,4608.316582174603
7070,6.0,4677.0888718603055,4730.7158124099515
7071,7.0,4386.020453319655,4512.415388192849
7072,8.0,4493.07681352817,4596.578480294442
7073,9.0,4573.7702397216035,4742.8259760751425
7074,10.0,4434.179598718238,4682.380543951579
7075,11.0,4692.66106734231,5042.180727863423
7076,12.0,4760.828510873307,5005.772889094451
7077,13.0,4562.595192378483,4752.584030774019
7078,14.0,4551.024288149795,4835.1147852666745
7079,15.0,4465.0131666886155,4743.0276904128405
7080,1.0,4600.0,4500.0
7081,2.0,4768.262156899024,4554.2442130979725
7082,3.0,4863.636415183502,4764.779874516319
7083,4.0,5006.421489679794,4822.2104505017205
7084,5.0,5065.960975824062,4860.313782730174
7085,6.0,4955.606515008765,4688.936047660283
7086,7.0,4987.563908148703,4716.279409045219
7087,8.0,4904.233765412022,4766.491617032819
7088,9.0,5331.654009892563,5130.977141808004
7089,10.0,5109.36516203838,5005.9579254309965
7090,11.0,5091.751211268162,4939.962635861063
7091,12.0,4910.978458404048,4876.905069536326
7092,13.0,5315.905173179347,5249.385120736419
7093,14.0,5152.20122600971,5106.778359004839
7094,15.0,5086.591463319531,5062.374576815581
7095,1.0,4600.0,4500.0
7096,2.0,4297.566792562472,4245.901717323565
7097,3.0,4453.27288071106,4390.016481558807
7098,4.0,4224.68451376807,4329.459987111974
7099,5.0,4450.2979350277865,4475.457899948854
7100,6.0,4769.226316910647,4742.154049052725
7101,7.0,4566.835750236089,4555.967603325345
7102,8.0,4650.121254015061,4645.703623244095
7103,9.0,4549.064235516791,4561.47559865683
7104,10.0,4598.415361777967,4686.95116846091
7105,11.0,4660.990219091324,4781.220043572763
7106,12.0,4700.7621889470865,4757.215435557234
7107,13.0,4826.643531043376,4922.224574971921
7108,14.0,5007.130266249378,5006.1477675564765
7109,15.0,5079.99539224105,4997.502757921105
7110,1.0,4600.0,4500.0
7111,2.0,4538.125894100962,4398.582941296129
7112,3.0,4263.369284631557,4230.089454421747
7113,4.0,4327.159308462037,4270.894203734386
7114,5.0,4365.735423609143,4378.6202311540965
7115,6.0,4492.940019593557,4443.915119507668
7116,7.0,4392.785576904055,4395.122275940626
7117,8.0,4479.288553738435,4410.020750343703
7118,9.0,4592.199471659425,4468.992580031457
7119,10.0,5066.120130953077,4830.111585541658
7120,11.0,5106.309275549776,4959.43324169514
7121,12.0,5393.7373866702455,5040.030919605349
7122,13.0,5475.550425216783,5067.155723869621
7123,14.0,5479.307644415141,5032.741819256564
7124,15.0,5454.036364379441,5076.559169567984
7125,1.0,4600.0,4500.0
7126,2.0,4802.162613831393,4633.112428608353
7127,3.0,5133.914536254313,4944.112318744625
7128,4.0,5364.7728187344455,5231.485240014646
7129,5.0,5527.310450172253,5350.070577741043
7130,6.0,5504.99784379738,5492.848080520075
7131,7.0,5177.774289043133,5189.753156064448
7132,8.0,5148.601190679922,5232.732976608183
7133,9.0,5302.167625693772,5563.783582546035
7134,10.0,5330.3905417599035,5532.962600693821
7135,11.0,5690.566702487664,5849.259566206541
7136,12.0,5580.8916821996645,5845.548455142906
7137,13.0,5926.359583171511,5973.9476050232415
7138,14.0,6082.127879907275,6115.847839641472
7139,15.0,6385.169344489443,6386.964153426218
7140,1.0,4600.0,4500.0
7141,2.0,4657.489307717233,4599.6144814258
7142,3.0,4958.347810649992,4909.876374360576
7143,4.0,5126.060594923602,5085.615536541435
7144,5.0,4972.952409209986,4944.947059221648
7145,6.0,5100.340470404979,5047.619947986656
7146,7.0,4878.967870980232,4900.875646818288
7147,8.0,5084.418089174366,5144.004131299874
7148,9.0,5147.759992981474,5248.991035948016
7149,10.0,5612.433063787676,5684.8565945714845
7150,11.0,6204.188979681581,6135.202865658372
7151,12.0,5871.548940338489,5962.97271544953
7152,13.0,5601.125084323253,5711.9220779105435
7153,14.0,5942.629613330759,5972.258024026632
7154,15.0,6082.936820832689,6134.814547849834
7155,1.0,4600.0,4500.0
7156,2.0,4531.295789026843,4524.610415661623
7157,3.0,4622.727848793853,4598.790163495181
7158,4.0,4471.117034833054,4427.5724878160145
